id_start,id_end,moto,car,rv,bus,truck
1001416,1001488,111.03999999999999,166.55999999999997,208.2,305.36,499.67999999999995
1001416,1004354,115.83999999999999,173.75999999999996,217.2,318.56,521.28
1001416,1004355,117.44,176.15999999999997,220.2,322.96,528.4799999999999
1001416,1004356,114.24,171.35999999999999,214.2,314.15999999999997,514.0799999999999
1001418,1001400,111.44,167.15999999999997,208.95,306.46,501.47999999999996
1001418,1001402,103.68,155.51999999999998,194.39999999999998,285.12,466.56
1001418,1001404,87.52000000000001,131.28,164.10000000000002,240.68000000000004,393.84000000000003
1001418,1001406,74.72,112.07999999999998,140.1,205.48,336.23999999999995
1001418,1001408,57.35999999999999,86.03999999999998,107.54999999999998,157.73999999999998,258.11999999999995
1001418,1001410,48.480000000000004,72.72,90.9,133.32000000000002,218.16
1001418,1001412,36.0,54.0,67.5,99.00000000000001,162.0
1001418,1001414,21.439999999999998,32.16,40.199999999999996,58.96,96.47999999999999
1001418,1001416,10.88,16.32,20.4,29.92,48.96
1001418,1001420,10.32,15.48,19.35,28.380000000000003,46.440000000000005
1001418,1001422,18.0,27.0,33.75,49.50000000000001,81.0
1001418,1001424,27.12,40.68,50.849999999999994,74.58,122.03999999999999
1001418,1001426,42.0,63.0,78.75,115.50000000000001,189.0
1001418,1001428,54.64,81.96,102.44999999999999,150.26000000000002,245.88
1001418,1001430,61.519999999999996,92.27999999999999,115.35,169.18,276.84
1001418,1001432,68.72,103.07999999999998,128.85,188.98,309.23999999999995
1001418,1001434,75.04,112.55999999999999,140.7,206.36,337.68
1001418,1001436,78.24000000000001,117.35999999999999,146.7,215.16000000000003,352.08
1001418,1001437,82.24000000000001,123.35999999999999,154.2,226.16000000000003,370.08
1001418,1001438,85.44,128.16,160.2,234.96,384.48
1001418,1001440,93.44,140.16,175.2,256.96000000000004,420.48
1001418,1001442,96.56,144.84,181.05,265.54,434.52000000000004
1001418,1001444,107.11999999999999,160.67999999999998,200.84999999999997,294.58,482.0399999999999
1001418,1001446,112.4,168.6,210.75,309.1,505.8
1001418,1001448,120.08,180.11999999999998,225.14999999999998,330.22,540.36
1001418,1001450,132.64,198.95999999999998,248.7,364.76,596.88
1001418,1001452,140.56,210.83999999999997,263.54999999999995,386.54,632.52
1001418,1001454,149.6,224.4,280.5,411.40000000000003,673.2
1001418,1001456,160.48,240.71999999999994,300.9,441.31999999999994,722.1599999999999
1001418,1001458,167.60000000000002,251.39999999999998,314.25,460.90000000000003,754.2
1001418,1001460,171.67999999999998,257.5199999999999,321.9,472.11999999999995,772.56
1001418,1001461,181.92,272.87999999999994,341.09999999999997,500.28,818.64
1001418,1001462,186.0,278.99999999999994,348.74999999999994,511.5,836.9999999999999
1001418,1001464,207.36,311.03999999999996,388.79999999999995,570.24,933.12
1001418,1001466,214.16,321.23999999999995,401.54999999999995,588.94,963.72
1001418,1001468,222.72,334.08,417.59999999999997,612.48,1002.2399999999999
1001418,1001470,231.20000000000002,346.8,433.5,635.8000000000001,1040.4
1001418,1001472,244.0,366.0,457.5,671.0,1098.0
1001418,1001488,100.16000000000001,150.24,187.8,275.44000000000005,450.72
1001418,1004354,104.96,157.43999999999997,196.79999999999998,288.64,472.32
1001418,1004355,106.56,159.83999999999997,199.79999999999998,293.04,479.52
1001418,1004356,103.36,155.04,193.79999999999998,284.24,465.11999999999995
1001420,1001400,121.75999999999999,182.64,228.29999999999998,334.84,547.92
1001420,1001402,114.0,171.0,213.75,313.5,513.0
1001420,1001404,97.84000000000002,146.76000000000002,183.45000000000002,269.06000000000006,440.28000000000003
1001420,1001406,85.04,127.55999999999999,159.45,233.86,382.68
1001420,1001408,67.67999999999999,101.52,126.89999999999999,186.12,304.56
1001420,1001410,58.800000000000004,88.2,110.25,161.70000000000002,264.6
1001420,1001412,46.32,69.47999999999999,86.85,127.38000000000001,208.44
1001420,1001414,31.759999999999998,47.63999999999999,59.55,87.34,142.92
1001420,1001416,21.200000000000003,31.799999999999997,39.75,58.300000000000004,95.4
1001420,1001418,10.32,15.48,19.35,28.380000000000003,46.440000000000005
1001420,1001422,7.68,11.52,14.399999999999999,21.12,34.56
1001420,1001424,16.8,25.2,31.5,46.2,75.60000000000001
1001420,1001426,31.680000000000003,47.52,59.400000000000006,87.12,142.56
1001420,1001428,44.32000000000001,66.48,83.10000000000001,121.88000000000002,199.44000000000003
1001420,1001430,51.2,76.8,96.0,140.8,230.4
1001420,1001432,58.400000000000006,87.6,109.5,160.60000000000002,262.8
1001420,1001434,64.72000000000001,97.08,121.35000000000001,177.98000000000002,291.24
1001420,1001436,67.92,101.88000000000001,127.35000000000001,186.78000000000003,305.64000000000004
1001420,1001437,71.92,107.88000000000001,134.85000000000002,197.78000000000003,323.64000000000004
1001420,1001438,75.12,112.68,140.85000000000002,206.58000000000004,338.04
1001420,1001440,83.12,124.68,155.85000000000002,228.58000000000004,374.04
1001420,1001442,86.24000000000001,129.36,161.70000000000002,237.16000000000005,388.08000000000004
1001420,1001444,96.80000000000001,145.20000000000002,181.50000000000003,266.20000000000005,435.6000000000001
1001420,1001446,102.08000000000001,153.12,191.4,280.72,459.36
1001420,1001448,109.76000000000002,164.64000000000001,205.8,301.8400000000001,493.9200000000001
1001420,1001450,122.32000000000001,183.48,229.35000000000002,336.38000000000005,550.44
1001420,1001452,130.24,195.36,244.20000000000002,358.1600000000001,586.08
1001420,1001454,139.28000000000003,208.92000000000002,261.15000000000003,383.0200000000001,626.7600000000001
1001420,1001456,150.16,225.23999999999998,281.54999999999995,412.94,675.72
1001420,1001458,157.28000000000003,235.92000000000002,294.90000000000003,432.5200000000001,707.7600000000001
1001420,1001460,161.36,242.03999999999996,302.54999999999995,443.74,726.12
1001420,1001461,171.60000000000002,257.4,321.75,471.90000000000003,772.2
1001420,1001462,175.68,263.52,329.4,483.12,790.56
1001420,1001464,197.04000000000002,295.56,369.45000000000005,541.86,886.6800000000001
1001420,1001466,203.84000000000003,305.76,382.20000000000005,560.5600000000001,917.2800000000001
1001420,1001468,212.4,318.59999999999997,398.25,584.1,955.8000000000001
1001420,1001470,220.88000000000002,331.32,414.15000000000003,607.4200000000001,993.9600000000002
1001420,1001472,233.68000000000004,350.52000000000004,438.15000000000003,642.6200000000001,1051.5600000000002
1001420,1001488,89.84000000000002,134.76000000000002,168.45000000000002,247.06000000000006,404.28000000000003
1001420,1004354,94.64000000000001,141.96,177.45000000000002,260.26000000000005,425.88000000000005
1001420,1004355,96.24000000000001,144.36,180.45000000000002,264.66,433.08000000000004
1001420,1004356,93.04000000000002,139.56,174.45000000000002,255.86000000000004,418.68000000000006
1001422,1001400,129.44,194.15999999999997,242.7,355.96,582.4799999999999
1001422,1001402,121.68,182.51999999999998,228.14999999999998,334.62,547.56
1001422,1001404,105.52000000000001,158.28,197.85000000000002,290.18000000000006,474.84000000000003
1001422,1001406,92.72,139.07999999999998,173.85,254.98,417.23999999999995
1001422,1001408,75.36,113.03999999999998,141.29999999999998,207.23999999999998,339.11999999999995
1001422,1001410,66.48,99.71999999999998,124.64999999999999,182.82,299.15999999999997
1001422,1001412,54.0,81.0,101.25,148.5,243.0
1001422,1001414,39.44,59.16,73.94999999999999,108.46000000000001,177.48
1001422,1001416,28.880000000000003,43.32,54.150000000000006,79.42000000000002,129.96
1001422,1001418,18.0,27.0,33.75,49.50000000000001,81.0
1001422,1001420,7.68,11.52,14.399999999999999,21.12,34.56
1001422,1001424,9.120000000000001,13.68,17.1,25.080000000000002,41.04
1001422,1001426,24.0,36.0,45.0,66.0,108.0
1001422,1001428,36.64,54.959999999999994,68.69999999999999,100.76,164.88
1001422,1001430,43.52,65.28,81.6,119.68,195.84
1001422,1001432,50.72,76.08,95.1,139.48000000000002,228.24
1001422,1001434,57.04,85.55999999999999,106.94999999999999,156.86,256.68
1001422,1001436,60.24,90.36,112.94999999999999,165.66,271.08
1001422,1001437,64.24,96.36,120.44999999999999,176.66,289.08
1001422,1001438,67.44,101.16,126.44999999999999,185.46,303.48
1001422,1001440,75.44,113.16,141.45,207.46,339.48
1001422,1001442,78.56,117.84,147.3,216.04000000000002,353.52000000000004
1001422,1001444,89.12,133.68,167.10000000000002,245.08000000000004,401.04
1001422,1001446,94.4,141.6,177.0,259.6,424.8
1001422,1001448,102.08,153.11999999999998,191.39999999999998,280.72,459.36
1001422,1001450,114.64000000000001,171.96,214.95000000000002,315.26000000000005,515.8800000000001
1001422,1001452,122.56,183.83999999999997,229.79999999999998,337.04,551.52
1001422,1001454,131.6,197.4,246.75,361.90000000000003,592.2
1001422,1001456,142.48,213.72,267.15,391.82,641.16
1001422,1001458,149.6,224.4,280.5,411.40000000000003,673.2
1001422,1001460,153.68,230.51999999999998,288.15,422.62,691.56
1001422,1001461,163.92,245.87999999999997,307.34999999999997,450.78,737.64
1001422,1001462,168.0,252.0,315.0,462.00000000000006,756.0
1001422,1001464,189.36,284.03999999999996,355.04999999999995,520.74,852.12
1001422,1001466,196.16,294.23999999999995,367.79999999999995,539.44,882.72
1001422,1001468,204.72,307.08,383.84999999999997,562.98,921.2399999999999
1001422,1001470,213.20000000000002,319.8,399.75,586.3000000000001,959.4
1001422,1001472,226.0,339.0,423.75,621.5,1017.0
1001422,1001488,82.16000000000001,123.24,154.05,225.94000000000003,369.72
1001422,1004354,86.96000000000001,130.44,163.05,239.14000000000001,391.32
1001422,1004355,88.56,132.84,166.05,243.54000000000002,398.52000000000004
1001422,1004356,85.36000000000001,128.04,160.05,234.74000000000004,384.12
1001424,1001400,138.56,207.83999999999997,259.79999999999995,381.04,623.52
1001424,1001402,130.8,196.2,245.25,359.70000000000005,588.6
1001424,1001404,114.64000000000001,171.96,214.95000000000002,315.26000000000005,515.8800000000001
1001424,1001406,101.84,152.76,190.95,280.06,458.28
1001424,1001408,84.48,126.71999999999998,158.39999999999998,232.32,380.15999999999997
1001424,1001410,75.60000000000001,113.39999999999999,141.75,207.9,340.2
1001424,1001412,63.120000000000005,94.68,118.35000000000001,173.58,284.04
1001424,1001414,48.56,72.83999999999999,91.05,133.54,218.51999999999998
1001424,1001416,38.0,57.0,71.25,104.50000000000001,171.0
1001424,1001418,27.12,40.68,50.849999999999994,74.58,122.03999999999999
1001424,1001420,16.8,25.2,31.5,46.2,75.60000000000001
1001424,1001422,9.120000000000001,13.68,17.1,25.080000000000002,41.04
1001424,1001426,14.880000000000003,22.32,27.900000000000002,40.92000000000001,66.96000000000001
1001424,1001428,27.520000000000007,41.28000000000001,51.60000000000001,75.68000000000002,123.84000000000002
1001424,1001430,34.400000000000006,51.60000000000001,64.50000000000001,94.60000000000002,154.80000000000004
1001424,1001432,41.60000000000001,62.400000000000006,78.00000000000001,114.40000000000002,187.20000000000002
1001424,1001434,47.92000000000001,71.88000000000001,89.85000000000001,131.78000000000003,215.64000000000001
1001424,1001436,51.120000000000005,76.68,95.85000000000001,140.58,230.04000000000002
1001424,1001437,55.120000000000005,82.68,103.35000000000001,151.58,248.04000000000002
1001424,1001438,58.32000000000001,87.48,109.35000000000001,160.38000000000002,262.44000000000005
1001424,1001440,66.32000000000001,99.48,124.35000000000001,182.38000000000002,298.44000000000005
1001424,1001442,69.44000000000001,104.16000000000001,130.20000000000002,190.96000000000004,312.4800000000001
1001424,1001444,80.00000000000001,120.00000000000001,150.00000000000003,220.00000000000006,360.00000000000006
1001424,1001446,85.28000000000002,127.92,159.9,234.52000000000004,383.76000000000005
1001424,1001448,92.96000000000002,139.44000000000003,174.3,255.64000000000007,418.32000000000005
1001424,1001450,105.52000000000001,158.28,197.85000000000002,290.18000000000006,474.84000000000003
1001424,1001452,113.44000000000001,170.16,212.70000000000002,311.96000000000004,510.4800000000001
1001424,1001454,122.48000000000002,183.72000000000003,229.65000000000003,336.82000000000005,551.1600000000001
1001424,1001456,133.35999999999999,200.04,250.04999999999998,366.74,600.12
1001424,1001458,140.48000000000002,210.72000000000003,263.40000000000003,386.3200000000001,632.1600000000001
1001424,1001460,144.56,216.83999999999997,271.04999999999995,397.54,650.52
1001424,1001461,154.8,232.2,290.25,425.70000000000005,696.6
1001424,1001462,158.88,238.32,297.9,436.92,714.96
1001424,1001464,180.24,270.36,337.95000000000005,495.6600000000001,811.08
1001424,1001466,187.04000000000002,280.56,350.70000000000005,514.36,841.6800000000001
1001424,1001468,195.60000000000002,293.4,366.75,537.9000000000001,880.2
1001424,1001470,204.08,306.12,382.65,561.22,918.36
1001424,1001472,216.88000000000002,325.32,406.65000000000003,596.4200000000001,975.9600000000002
1001424,1001488,73.04,109.56000000000002,136.95000000000002,200.86000000000004,328.68000000000006
1001424,1004354,77.84000000000002,116.76,145.95000000000002,214.06000000000003,350.28000000000003
1001424,1004355,79.44000000000001,119.16000000000001,148.95000000000002,218.46000000000004,357.4800000000001
1001424,1004356,76.24000000000001,114.36000000000001,142.95000000000002,209.66000000000005,343.08000000000004
1001426,1001400,153.44,230.15999999999997,287.7,421.96,690.4799999999999
1001426,1001402,145.68,218.51999999999998,273.15,400.62,655.56
1001426,1001404,129.52,194.28,242.85000000000002,356.18000000000006,582.84
1001426,1001406,116.72000000000001,175.08,218.85000000000002,320.98,525.24
1001426,1001408,99.36,149.04,186.29999999999998,273.24,447.11999999999995
1001426,1001410,90.48,135.72,169.64999999999998,248.82000000000002,407.15999999999997
1001426,1001412,78.0,117.0,146.25,214.50000000000003,351.0
1001426,1001414,63.44,95.16,118.94999999999999,174.46,285.48
1001426,1001416,52.879999999999995,79.32,99.14999999999999,145.42,237.95999999999998
1001426,1001418,42.0,63.0,78.75,115.50000000000001,189.0
1001426,1001420,31.680000000000003,47.52,59.400000000000006,87.12,142.56
1001426,1001422,24.0,36.0,45.0,66.0,108.0
1001426,1001424,14.880000000000003,22.32,27.900000000000002,40.92000000000001,66.96000000000001
1001426,1001428,12.64,18.96,23.700000000000003,34.760000000000005,56.88
1001426,1001430,19.52,29.279999999999998,36.599999999999994,53.68,87.84
1001426,1001432,26.72,40.08,50.099999999999994,73.48,120.24
1001426,1001434,33.04,49.559999999999995,61.949999999999996,90.86,148.68
1001426,1001436,36.24,54.35999999999999,67.94999999999999,99.66,163.07999999999998
1001426,1001437,40.24,60.35999999999999,75.44999999999999,110.66,181.07999999999998
1001426,1001438,43.44,65.16,81.44999999999999,119.46000000000001,195.48
1001426,1001440,51.44,77.16,96.44999999999999,141.46,231.48
1001426,1001442,54.56,81.84,102.30000000000001,150.04000000000002,245.52
1001426,1001444,65.12,97.68,122.10000000000001,179.08000000000004,293.04
1001426,1001446,70.4,105.6,132.0,193.60000000000002,316.8
1001426,1001448,78.08,117.11999999999999,146.39999999999998,214.72,351.36
1001426,1001450,90.64,135.95999999999998,169.95,249.26000000000002,407.88
1001426,1001452,98.56,147.83999999999997,184.79999999999998,271.04,443.52
1001426,1001454,107.60000000000001,161.4,201.75,295.90000000000003,484.2
1001426,1001456,118.48,177.72,222.14999999999998,325.82,533.16
1001426,1001458,125.60000000000001,188.4,235.5,345.40000000000003,565.2
1001426,1001460,129.68,194.51999999999998,243.14999999999998,356.62,583.56
1001426,1001461,139.92,209.87999999999997,262.34999999999997,384.78,629.64
1001426,1001462,144.0,216.0,270.0,396.00000000000006,648.0
1001426,1001464,165.36,248.03999999999996,310.04999999999995,454.74,744.12
1001426,1001466,172.16,258.23999999999995,322.79999999999995,473.44,774.72
1001426,1001468,180.72,271.08,338.84999999999997,496.98,813.2399999999999
1001426,1001470,189.20000000000002,283.8,354.75,520.3000000000001,851.4
1001426,1001472,202.0,303.0,378.75,555.5,909.0
1001426,1001488,58.160000000000004,87.24,109.05000000000001,159.94000000000003,261.72
1001426,1004354,62.96000000000001,94.44,118.05000000000001,173.14000000000001,283.32
1001426,1004355,64.56,96.84,121.05000000000001,177.54000000000002,290.52000000000004
1001426,1004356,61.36000000000001,92.04,115.05000000000001,168.74,276.12
1001428,1001400,166.08,249.11999999999998,311.4,456.72,747.36
1001428,1001402,158.32000000000002,237.48,296.85,435.38000000000005,712.44
1001428,1001404,142.16000000000003,213.24,266.55,390.94000000000005,639.72
1001428,1001406,129.36,194.04000000000002,242.55,355.74000000000007,582.1200000000001
1001428,1001408,112.0,168.0,210.0,308.0,504.0
1001428,1001410,103.12,154.68,193.35000000000002,283.58000000000004,464.04
1001428,1001412,90.64,135.95999999999998,169.95,249.26000000000002,407.88
1001428,1001414,76.08,114.11999999999999,142.64999999999998,209.22,342.36
1001428,1001416,65.52,98.27999999999999,122.85,180.18,294.84
1001428,1001418,54.64,81.96,102.44999999999999,150.26000000000002,245.88
1001428,1001420,44.32000000000001,66.48,83.10000000000001,121.88000000000002,199.44000000000003
1001428,1001422,36.64,54.959999999999994,68.69999999999999,100.76,164.88
1001428,1001424,27.520000000000007,41.28000000000001,51.60000000000001,75.68000000000002,123.84000000000002
1001428,1001426,12.64,18.96,23.700000000000003,34.760000000000005,56.88
1001428,1001430,6.88,10.319999999999999,12.899999999999999,18.92,30.96
1001428,1001432,14.080000000000002,21.12,26.400000000000002,38.720000000000006,63.36000000000001
1001428,1001434,20.400000000000002,30.599999999999998,38.25,56.1,91.8
1001428,1001436,23.6,35.4,44.25,64.9,106.2
1001428,1001437,27.6,41.4,51.75,75.9,124.2
1001428,1001438,30.8,46.199999999999996,57.75,84.7,138.6
1001428,1001440,38.800000000000004,58.199999999999996,72.75,106.7,174.6
1001428,1001442,41.92,62.879999999999995,78.6,115.28,188.64
1001428,1001444,52.48,78.71999999999998,98.39999999999999,144.32,236.16
1001428,1001446,57.760000000000005,86.64,108.30000000000001,158.84000000000003,259.92
1001428,1001448,65.44,98.16,122.69999999999999,179.96,294.48
1001428,1001450,78.0,117.0,146.25,214.50000000000003,351.0
1001428,1001452,85.92,128.88,161.1,236.28,386.64
1001428,1001454,94.96,142.43999999999997,178.04999999999998,261.14,427.32
1001428,1001456,105.83999999999999,158.75999999999996,198.45,291.06,476.28
1001428,1001458,112.96,169.43999999999997,211.79999999999998,310.64,508.32
1001428,1001460,117.03999999999999,175.55999999999997,219.45,321.86,526.68
1001428,1001461,127.28,190.92,238.64999999999998,350.02000000000004,572.76
1001428,1001462,131.35999999999999,197.04,246.29999999999998,361.24,591.12
1001428,1001464,152.72,229.08,286.35,419.98,687.24
1001428,1001466,159.52,239.28,299.1,438.68000000000006,717.84
1001428,1001468,168.08,252.11999999999998,315.15,462.22,756.36
1001428,1001470,176.56,264.84,331.04999999999995,485.54,794.52
1001428,1001472,189.36,284.03999999999996,355.04999999999995,520.74,852.12
1001428,1001488,45.52,68.28,85.35,125.18,204.84
1001428,1004354,50.32,75.47999999999999,94.35,138.38,226.44
1001428,1004355,51.92000000000001,77.88000000000001,97.35000000000001,142.78000000000003,233.64000000000001
1001428,1004356,48.72,73.08,91.35,133.98000000000002,219.24
1001430,1001400,172.96,259.44,324.29999999999995,475.64,778.3199999999999
1001430,1001402,165.20000000000002,247.79999999999998,309.75,454.3,743.4
1001430,1001404,149.04000000000002,223.56,279.45000000000005,409.86000000000007,670.6800000000001
1001430,1001406,136.24,204.36,255.45000000000002,374.6600000000001,613.08
1001430,1001408,118.88,178.32,222.89999999999998,326.92,534.96
1001430,1001410,110.0,165.0,206.25,302.5,495.0
1001430,1001412,97.52,146.27999999999997,182.85,268.18,438.84
1001430,1001414,82.96,124.43999999999998,155.54999999999998,228.14,373.32
1001430,1001416,72.39999999999999,108.59999999999998,135.74999999999997,199.1,325.79999999999995
1001430,1001418,61.519999999999996,92.27999999999999,115.35,169.18,276.84
1001430,1001420,51.2,76.8,96.0,140.8,230.4
1001430,1001422,43.52,65.28,81.6,119.68,195.84
1001430,1001424,34.400000000000006,51.60000000000001,64.50000000000001,94.60000000000002,154.80000000000004
1001430,1001426,19.52,29.279999999999998,36.599999999999994,53.68,87.84
1001430,1001428,6.88,10.319999999999999,12.899999999999999,18.92,30.96
1001430,1001432,7.2,10.799999999999999,13.5,19.8,32.4
1001430,1001434,13.52,20.279999999999998,25.349999999999998,37.18,60.839999999999996
1001430,1001436,16.72,25.08,31.349999999999998,45.980000000000004,75.24
1001430,1001437,20.72,31.08,38.849999999999994,56.980000000000004,93.24
1001430,1001438,23.92,35.879999999999995,44.849999999999994,65.78,107.64
1001430,1001440,31.92,47.879999999999995,59.849999999999994,87.78,143.64
1001430,1001442,35.04,52.559999999999995,65.69999999999999,96.36,157.68
1001430,1001444,45.6,68.39999999999999,85.5,125.4,205.20000000000002
1001430,1001446,50.879999999999995,76.32,95.39999999999999,139.92,228.95999999999998
1001430,1001448,58.559999999999995,87.83999999999999,109.79999999999998,161.04,263.52
1001430,1001450,71.11999999999999,106.67999999999999,133.35,195.57999999999998,320.03999999999996
1001430,1001452,79.03999999999999,118.55999999999997,148.2,217.35999999999999,355.67999999999995
1001430,1001454,88.08,132.11999999999998,165.14999999999998,242.22,396.36
1001430,1001456,98.96,148.43999999999997,185.54999999999998,272.14,445.32
1001430,1001458,106.08,159.11999999999998,198.89999999999998,291.72,477.36
1001430,1001460,110.16,165.23999999999998,206.54999999999998,302.94,495.71999999999997
1001430,1001461,120.4,180.6,225.75,331.1,541.8000000000001
1001430,1001462,124.47999999999998,186.71999999999994,233.39999999999995,342.31999999999994,560.1599999999999
1001430,1001464,145.84,218.76000000000002,273.45000000000005,401.06000000000006,656.2800000000001
1001430,1001466,152.64000000000001,228.96,286.20000000000005,419.76000000000005,686.8800000000001
1001430,1001468,161.20000000000002,241.79999999999998,302.25,443.3,725.4
1001430,1001470,169.67999999999998,254.51999999999995,318.15,466.61999999999995,763.56
1001430,1001472,182.48,273.71999999999997,342.15,501.82,821.1599999999999
1001430,1001488,38.64,57.959999999999994,72.44999999999999,106.26,173.88
1001430,1004354,43.44,65.16,81.44999999999999,119.46000000000001,195.48
1001430,1004355,45.04,67.55999999999999,84.44999999999999,123.86,202.68
1001430,1004356,41.84,62.75999999999999,78.44999999999999,115.06,188.28
1001432,1001400,180.16,270.23999999999995,337.79999999999995,495.44,810.72
1001432,1001402,172.4,258.59999999999997,323.25,474.1,775.8000000000001
1001432,1001404,156.24,234.36,292.95000000000005,429.6600000000001,703.08
1001432,1001406,143.44000000000003,215.16,268.95000000000005,394.46000000000004,645.48
1001432,1001408,126.08,189.11999999999998,236.39999999999998,346.72,567.36
1001432,1001410,117.2,175.79999999999998,219.75,322.3,527.4
1001432,1001412,104.71999999999998,157.07999999999996,196.34999999999997,287.97999999999996,471.23999999999995
1001432,1001414,90.16,135.23999999999998,169.04999999999998,247.94,405.71999999999997
1001432,1001416,79.6,119.39999999999998,149.24999999999997,218.89999999999998,358.19999999999993
1001432,1001418,68.72,103.07999999999998,128.85,188.98,309.23999999999995
1001432,1001420,58.400000000000006,87.6,109.5,160.60000000000002,262.8
1001432,1001422,50.72,76.08,95.1,139.48000000000002,228.24
1001432,1001424,41.60000000000001,62.400000000000006,78.00000000000001,114.40000000000002,187.20000000000002
1001432,1001426,26.72,40.08,50.099999999999994,73.48,120.24
1001432,1001428,14.080000000000002,21.12,26.400000000000002,38.720000000000006,63.36000000000001
1001432,1001430,7.2,10.799999999999999,13.5,19.8,32.4
1001432,1001434,6.32,9.48,11.850000000000001,17.380000000000003,28.44
1001432,1001436,9.520000000000001,14.28,17.85,26.180000000000003,42.84
1001432,1001437,13.52,20.279999999999998,25.349999999999998,37.18,60.839999999999996
1001432,1001438,16.72,25.08,31.349999999999998,45.980000000000004,75.24
1001432,1001440,24.72,37.08,46.349999999999994,67.98,111.24
1001432,1001442,27.84,41.76,52.199999999999996,76.56,125.27999999999999
1001432,1001444,38.400000000000006,57.599999999999994,72.0,105.60000000000001,172.8
1001432,1001446,43.68,65.52,81.89999999999999,120.11999999999999,196.55999999999997
1001432,1001448,51.35999999999999,77.03999999999998,96.29999999999998,141.23999999999998,231.11999999999998
1001432,1001450,63.919999999999995,95.87999999999998,119.85,175.78,287.64
1001432,1001452,71.83999999999999,107.75999999999998,134.7,197.55999999999997,323.28
1001432,1001454,80.88,121.32,151.64999999999998,222.42000000000002,363.96
1001432,1001456,91.75999999999999,137.64,172.04999999999998,252.34,412.91999999999996
1001432,1001458,98.88,148.32,185.39999999999998,271.92,444.96
1001432,1001460,102.96,154.43999999999997,193.04999999999998,283.14,463.32
1001432,1001461,113.2,169.79999999999998,212.25,311.3,509.40000000000003
1001432,1001462,117.27999999999997,175.91999999999996,219.89999999999995,322.5199999999999,527.7599999999999
1001432,1001464,138.64000000000001,207.96,259.95000000000005,381.26000000000005,623.8800000000001
1001432,1001466,145.44000000000003,218.16,272.70000000000005,399.96000000000004,654.48
1001432,1001468,154.0,231.0,288.75,423.50000000000006,693.0
1001432,1001470,162.48,243.71999999999994,304.65,446.81999999999994,731.1599999999999
1001432,1001472,175.27999999999997,262.91999999999996,328.65,482.02,788.7599999999999
1001432,1001488,31.439999999999998,47.16,58.949999999999996,86.46,141.48
1001432,1004354,36.24,54.35999999999999,67.94999999999999,99.66,163.07999999999998
1001432,1004355,37.839999999999996,56.76,70.94999999999999,104.06,170.28
1001432,1004356,34.64,51.959999999999994,64.94999999999999,95.26,155.88
1001434,1001400,186.48000000000002,279.71999999999997,349.65,512.82,839.16
1001434,1001402,178.72000000000003,268.08,335.1,491.4800000000001,804.24
1001434,1001404,162.56000000000003,243.84,304.8,447.0400000000001,731.5200000000001
1001434,1001406,149.76000000000002,224.64000000000001,280.8,411.8400000000001,673.9200000000001
1001434,1001408,132.4,198.6,248.25,364.1,595.8000000000001
1001434,1001410,123.52000000000001,185.28,231.60000000000002,339.68000000000006,555.84
1001434,1001412,111.03999999999999,166.55999999999997,208.2,305.36,499.67999999999995
1001434,1001414,96.48,144.72,180.89999999999998,265.32,434.15999999999997
1001434,1001416,85.92,128.88,161.1,236.28,386.64
1001434,1001418,75.04,112.55999999999999,140.7,206.36,337.68
1001434,1001420,64.72000000000001,97.08,121.35000000000001,177.98000000000002,291.24
1001434,1001422,57.04,85.55999999999999,106.94999999999999,156.86,256.68
1001434,1001424,47.92000000000001,71.88000000000001,89.85000000000001,131.78000000000003,215.64000000000001
1001434,1001426,33.04,49.559999999999995,61.949999999999996,90.86,148.68
1001434,1001428,20.400000000000002,30.599999999999998,38.25,56.1,91.8
1001434,1001430,13.52,20.279999999999998,25.349999999999998,37.18,60.839999999999996
1001434,1001432,6.32,9.48,11.850000000000001,17.380000000000003,28.44
1001434,1001436,3.2,4.8,6.0,8.8,14.4
1001434,1001437,7.2,10.799999999999999,13.5,19.8,32.4
1001434,1001438,10.4,15.6,19.5,28.6,46.800000000000004
1001434,1001440,18.400000000000002,27.599999999999998,34.5,50.6,82.8
1001434,1001442,21.52,32.279999999999994,40.349999999999994,59.18,96.84
1001434,1001444,32.080000000000005,48.12,60.150000000000006,88.22000000000001,144.36
1001434,1001446,37.36000000000001,56.04,70.05000000000001,102.74000000000001,168.12
1001434,1001448,45.04,67.55999999999999,84.44999999999999,123.86,202.68
1001434,1001450,57.6,86.39999999999999,108.0,158.4,259.2
1001434,1001452,65.52,98.27999999999999,122.85,180.18,294.84
1001434,1001454,74.55999999999999,111.83999999999999,139.79999999999998,205.04,335.52
1001434,1001456,85.44,128.15999999999997,160.2,234.95999999999998,384.47999999999996
1001434,1001458,92.56,138.83999999999997,173.54999999999998,254.54,416.52
1001434,1001460,96.63999999999999,144.95999999999998,181.2,265.76,434.87999999999994
1001434,1001461,106.88,160.32,200.39999999999998,293.92,480.96
1001434,1001462,110.96,166.43999999999997,208.04999999999998,305.14,499.32
1001434,1001464,132.32000000000002,198.48,248.10000000000002,363.88000000000005,595.44
1001434,1001466,139.12,208.68,260.85,382.58000000000004,626.0400000000001
1001434,1001468,147.68,221.51999999999998,276.9,406.12,664.56
1001434,1001470,156.16,234.23999999999998,292.79999999999995,429.44,702.72
1001434,1001472,168.96,253.43999999999997,316.79999999999995,464.64,760.3199999999999
